node,degree,closeness,betweenness,eigenvalue,eccentricity,pagerank,graph_size,graph_edges,graph_avg_degree,graph_max_degree,graph_apl,graph_clust_coef,graph_diameter,graph_density,graph_assortativity,avg_distance,graph_triads,graph_girth
1,22,0.000440917107583774,622.502925593514,0.52308315957991,3,0.00108163987830836,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
2,24,0.000447227191413238,703.576638816534,0.586659444150214,3,0.00116047808179021,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
3,16,0.000424989375265618,336.475501139958,0.375454396346079,3,0.000832209259215487,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
4,25,0.000448631673396142,805.187079557482,0.588194181953762,3,0.00120867619822894,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
5,27,0.000447828034034931,913.274956253957,0.621874496804067,3,0.00129402967271213,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
6,28,0.000458085203847916,979.351754814775,0.680886404954725,3,0.00132592973271685,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
7,22,0.000437445319335083,615.994941531463,0.494212517637772,3,0.00108729640684385,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
8,22,0.000441501103752759,656.455367398963,0.497515443964153,3,0.00108697875663724,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
9,25,0.000444839857651246,810.211080043099,0.55790849339732,3,0.00121608581560219,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
10,18,0.000429000429000429,402.281576984452,0.431593241345082,3,0.000914032488040837,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
11,34,0.000470366886171214,1511.70922968354,0.786857554776104,3,0.0015867577547276,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
12,20,0.000428816466552316,526.347216664003,0.421397619037943,3,0.00101198201642993,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
13,26,0.00045024763619991,882.71603444957,0.603817463213262,3,0.00125103291852817,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
14,27,0.000449438202247191,913.897129789339,0.618592403054387,3,0.0012952580035617,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
15,20,0.000432338953739732,553.229441028723,0.442520975420026,3,0.00100895121913068,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
16,25,0.000446428571428571,828.667914185637,0.564035490822188,3,0.0012153086876041,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
17,23,0.000443852640923213,687.246888003708,0.553883341571516,3,0.0011216731597569,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
18,20,0.000433839479392625,526.10609422576,0.455833974578912,4,0.00100443888487481,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
19,27,0.000450653447498873,960.941061302267,0.619469550646272,3,0.00129619257334875,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
20,29,0.000457875457875458,1089.85655277245,0.684259470113551,3,0.00137565097218101,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
21,22,0.000442477876106195,607.37323433781,0.552607557411849,3,0.00107549960672736,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
22,23,0.000443852640923213,623.126332833043,0.562135868097271,3,0.00111833982003985,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
23,27,0.000459770114942529,943.9429478707,0.677435967156484,3,0.00128421553185608,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
24,23,0.000439367311072056,646.419533461759,0.531476881515583,3,0.00112513172039961,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
25,25,0.000446627958910228,752.672556613257,0.595483986154191,3,0.0012037293273747,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
26,22,0.000437828371278459,641.165788646097,0.504487055977824,3,0.00108728892651654,900,10187,22.6377777777778,41,2.52599184278828,0.0245257487834708,4,0.0251810653812879,-0.00429514256637979,2.52599184278828,5655,3
