node,degree,closeness,betweenness,eigenvalue,eccentricity,pagerank,graph_size,graph_edges,graph_avg_degree,graph_max_degree,graph_apl,graph_clust_coef,graph_diameter,graph_density,graph_assortativity,avg_distance,graph_triads,graph_girth
1521,52,0.000235571260306243,1402.27509053387,0.727783439827322,3,0.000568962395076562,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1522,45,0.00023094688221709,1056.73278420865,0.63470941395522,3,0.000502498735815707,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1523,52,0.000235128144838937,1437.02797753673,0.719033388138614,3,0.000570176772394642,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1524,46,0.000228519195612431,1122.51960867792,0.63067864784833,3,0.000514010591197838,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1525,47,0.000232828870779977,1118.89403279954,0.684650143400696,3,0.000519540532496621,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1526,49,0.000233317778814746,1302.1204516561,0.679521284299977,3,0.000542025293976096,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1527,43,0.000226603217765692,1008.83916419373,0.579471790074226,3,0.000486521051775859,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1528,46,0.000229779411764706,1106.48344336218,0.633545384399566,3,0.000513490589827656,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1529,54,0.000235960358659745,1563.18900565806,0.740885825466301,3,0.000589633949580628,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1530,45,0.000229042601923958,1084.9789702789,0.621188884225009,3,0.000504925428478601,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1531,54,0.000237416904083571,1543.47140317875,0.751449647873874,3,0.000588295465027115,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1532,51,0.000233808744447042,1388.47289924482,0.702560055149472,3,0.00056107199539949,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1533,32,0.000216029379995679,528.8794357265,0.445447756856222,3,0.000381247045556001,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1534,46,0.000230680507497116,1116.37534402597,0.640285944969397,3,0.000512728433435577,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1535,47,0.000232126276694522,1168.68965906502,0.657673754493159,3,0.000521983899615016,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1536,49,0.000234907211651398,1265.69791156329,0.690183953682711,3,0.000540431698466528,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1537,47,0.000232828870779977,1140.64908110498,0.678209511853505,3,0.000520284584390805,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1538,53,0.000238265427686443,1438.47093245881,0.765219226166046,3,0.000576067229427394,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1539,53,0.000237473284255521,1484.95977763236,0.747129575589913,3,0.000578362037263166,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1540,46,0.000229779411764706,1149.78083835181,0.625804363432497,3,0.000514670518654481,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1541,44,0.000230043708304578,1010.86053954484,0.613212590269701,3,0.000493954391769608,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1542,41,0.000227169468423444,856.487139058391,0.583301901900114,3,0.000464436338737264,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1543,53,0.000238435860753457,1422.66102368354,0.769703350675682,3,0.000576251183648764,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1544,68,0.000248077400148846,2447.92558319527,0.969481916545188,3,0.000719123042193635,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1545,40,0.000226193168966297,872.689535447228,0.556635828974771,3,0.000456733233290289,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1546,45,0.000229147571035747,1092.75035323749,0.611082088026113,3,0.000505237844069676,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1547,45,0.000229042601923958,1070.43711457658,0.622388472017434,3,0.000504270831942331,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
1548,44,0.00023089355806973,1002.34122934972,0.626653410707059,3,0.000492813729746877,1900,45033,47.4031578947368,70,2.27395582162357,0.0251110493584466,3,0.0249621684543111,0.00717915224322653,2.27395582162357,53586,3
