node,degree,closeness,betweenness,eigenvalue,eccentricity,pagerank,graph_size,graph_edges,graph_avg_degree,graph_max_degree,graph_apl,graph_clust_coef,graph_diameter,graph_density,graph_assortativity,avg_distance,graph_triads,graph_girth
1,2,0.0075187969924812,17.2333333333333,0.367203692239895,5,0.0346114384476975,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
2,2,0.0075187969924812,9,0.511678508886029,4,0.0333091062405684,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
3,2,0.00709219858156028,7.5,0.286618669838734,6,0.0359552639197649,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
4,2,0.00735294117647059,0,0.630663812521035,5,0.033317174329705,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
5,2,0.00714285714285714,6.06666666666667,0.499341717720712,5,0.0340424658258844,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
6,0,0.00166666666666667,0,0,0,0.0066815144766147,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
7,5,0.008,62.7333333333333,0.795303089637512,4,0.0778493054066227,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
8,2,0.00763358778625954,13.2333333333333,0.52675784781108,4,0.0336191148435346,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
9,5,0.00813008130081301,73.0333333333333,1,4,0.0792705747059991,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
10,4,0.00735294117647059,34.5,0.584869634937791,5,0.0668295962174084,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
11,1,0.00657894736842105,0,0.156785254533505,6,0.0211498357807974,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
12,3,0.00793650793650794,48.7666666666667,0.658593901276832,5,0.0486728812616605,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
13,2,0.00694444444444444,3.73333333333333,0.247454035475281,5,0.0364308229466975,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
14,3,0.0078740157480315,29.4,0.623868225601011,5,0.0475338692148822,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
15,4,0.008,48.3666666666667,0.665166688010053,4,0.0633487184324709,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
16,4,0.00757575757575758,36.2333333333333,0.495623528164317,5,0.0680862179020362,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
17,2,0.00694444444444444,0,0.367997971433299,5,0.0346363415578097,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
18,2,0.00694444444444444,0,0.367997971433299,5,0.0346363415578097,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
19,1,0.0062111801242236,0,0.111198306083343,6,0.0238723399634981,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
20,0,0.00166666666666667,0,0,0,0.0066815144766147,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
21,2,0.00714285714285714,6.06666666666667,0.499341717720712,5,0.0340424658258844,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
22,5,0.00769230769230769,38.1333333333333,0.993630235045087,5,0.0774097773710025,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
23,1,0.00641025641025641,0,0.185017315304366,6,0.020882803672814,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
24,2,0.00709219858156028,20,0.351515816655735,5,0.0404490011456079,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
25,0,0.00166666666666667,0,0,0,0.0066815144766147,25,29,2.32,5,2.96536796536797,0.0923076923076923,6,0.0966666666666667,-0.364247311827956,2.96536796536797,6,3
