node,degree,closeness,betweenness,eigenvalue,eccentricity,pagerank,graph_size,graph_edges,graph_avg_degree,graph_max_degree,graph_apl,graph_clust_coef,graph_diameter,graph_density,graph_assortativity,avg_distance,graph_triads,graph_girth
314,39,0.000269179004037685,960.970292122827,0.635051670866427,3,0.000609517163388437,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
315,41,0.000269832703723691,1064.44823326238,0.653739779573866,3,0.000636210482474262,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
316,29,0.000256410256410256,545.034842183086,0.466827865102085,3,0.000477888743706513,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
317,45,0.000274348422496571,1286.3950017966,0.725660271901218,3,0.000689577074345105,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
318,46,0.000274649821477616,1374.53889294729,0.729806834435328,3,0.000703790738096397,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
319,50,0.000279563880346659,1651.03662012703,0.794091426052728,3,0.000757181590371161,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
320,42,0.000271591526344378,1146.71882170349,0.671913084878907,3,0.000650688551549518,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
321,35,0.000261848651479445,773.882811676578,0.554041813840054,3,0.000558013244979581,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
322,40,0.000268240343347639,1054.07651382748,0.627547908551377,3,0.000624778859351088,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
323,31,0.000258397932816537,595.696978774045,0.507255958749078,3,0.000503112183350455,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
324,36,0.000266595574513463,843.956048472556,0.586890560949935,3,0.000569677193177867,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
325,47,0.000276395798783858,1482.50745318284,0.744649340140638,3,0.000717877538840891,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
326,25,0.000248880039820806,404.065658510974,0.386941600006862,3,0.000426451901823816,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
327,43,0.000269905533063428,1249.98598832146,0.658526770618287,3,0.000667941837868293,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
328,32,0.00025980774227072,662.865989503776,0.51385165312796,3,0.000517604129406684,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
329,38,0.000267022696929239,919.186838528239,0.621005920974514,3,0.00059541573410828,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
330,49,0.000279876854184159,1605.64284653935,0.777822214217446,3,0.000743539483281317,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
331,44,0.000272851296043656,1278.53347833919,0.694214484574585,3,0.000677740963690984,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
332,44,0.000275633958103638,1280.48781048845,0.710523137689187,3,0.000677233816645003,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
333,39,0.000264900662251656,998.279666025654,0.599098517368199,3,0.00061329229361233,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
334,36,0.000265886732252061,842.096105096036,0.585341804364748,3,0.000569528757637539,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
335,38,0.000267236771779797,964.269440770382,0.597817434085808,3,0.000599120296455475,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
336,61,0.000287769784172662,2339.57154257527,1,3,0.000899838714997357,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
337,40,0.000267594327000268,1043.82127667031,0.632114466391454,3,0.00062601298357628,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
338,32,0.000258464719565779,674.852555356792,0.498042943310918,3,0.000519952164685866,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
339,35,0.000262329485834208,770.134220184462,0.562586288290194,3,0.000557533837259479,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
340,36,0.000261848651479445,829.211501244329,0.56190882034118,3,0.000571806806368018,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
341,37,0.000265533722782793,876.863858161437,0.594272287892123,3,0.000583025457315359,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
342,48,0.000276625172890733,1511.05003507988,0.757747224138885,3,0.000731092397774085,1600,32062,40.0775,61,2.33220450281426,0.0248793589916414,3,0.0250641025641026,-0.000931653225156326,2.33220450281426,31929,3
