AAL	AAR	4
AAL	AMS	2
AAL	ANR	2
AAL	ARN	1
AAL	BCN	1
AAL	BHX	1
AAL	BLE	1
AAL	BLL	5
AAL	BRS	1
AAL	BUD	1
AAL	BWE	1
AAL	CDG	2
AAL	CPH	20
AAL	DRS	1
AAL	EBJ	3
AAL	EIN	1
AAL	EMA	1
AAL	FRA	1
AAL	GOT	1
AAL	HAM	5
AAL	HEL	1
AAL	HKG	1
AAL	IAH	1
AAL	JFK	1
AAL	KEF	1
AAL	KEL	1
AAL	KSF	1
AAL	KUL	1
AAL	KUN	1
AAL	LBA	1
AAL	LBC	1
AAL	LGW	4
AAL	LPA	2
AAL	LYS	1
AAL	MAD	1
AAL	MHG	1
AAL	MLA	2
AAL	MPL	1
AAL	MXP	1
AAL	ODE	2
AAL	OSL	1
AAL	POA	1
AAL	POZ	1
AAL	PRG	3
AAL	PZY	1
AAL	RIX	1
AAL	RTM	3
AAL	SAN	1
AAL	SCN	1
AAL	SIN	2
AAL	SVG	1
AAL	SXB	1
AAL	TLL	2
AAL	TPA	2
AAL	WAW	1
AAL	XRY	1
AAQ	AER	2
AAQ	ARH	1
AAQ	BZK	1
AAQ	GDZ	3
AAQ	KGD	1
AAQ	KRR	7
AAQ	LED	2
AAQ	MCX	2
AAQ	MRV	1
AAQ	NEF	1
AAQ	ROV	1
AAQ	SVO	12
AAQ	TJM	1
AAR	AAL	10
AAR	ACC	5
AAR	AMS	5
AAR	ANG	1
AAR	ARN	11
AAR	ATH	2
AAR	ATW	1
AAR	BAH	1
AAR	BCN	4
AAR	BDS	1
AAR	BEY	2
AAR	BHX	1
AAR	BIO	1
AAR	BJX	1
AAR	BKK	1
AAR	BLL	10
AAR	BLQ	1
AAR	BOM	1
AAR	BRN	1
AAR	BRU	6
AAR	BTV	1
AAR	BWE	2
AAR	CBG	1
AAR	CDG	4
AAR	CGN	2
AAR	CMB	2
AAR	COO	2
AAR	CPH	127
AAR	CWB	1
AAR	CWL	3
AAR	DOH	1
AAR	DUB	4
AAR	DUS	3
AAR	EBJ	6
AAR	EDI	1
AAR	EIN	1
AAR	EKT	1
AAR	EMA	1
AAR	ENS	2
AAR	EZE	2
AAR	FCO	1
AAR	FLF	1
AAR	FRA	1
AAR	GDN	2
AAR	GLO	2
AAR	GOT	5
AAR	GRQ	1
AAR	GSO	1
AAR	HAD	1
AAR	HAM	3
AAR	HEL	5
AAR	HKG	2
AAR	JFK	7
AAR	KEF	1
AAR	KEL	3
AAR	KRP	12
AAR	KRS	3
AAR	KSD	2
AAR	KUN	2
AAR	KWI	1
AAR	LBA	9
AAR	LBC	1
AAR	LCJ	1
AAR	LED	2
AAR	LGW	9
AAR	LIL	1
AAR	LIS	2
