ABZ	GWY	1
ABZ	HAG	1
ABZ	HAJ	1
ABZ	HFD	10
ABZ	HKG	20
ABZ	HNL	4
ABZ	HSV	1
ABZ	HUY	7
ABZ	IAD	31
ABZ	IAH	69
ABZ	ICN	1
ABZ	IDR	1
ABZ	ILG	5
ABZ	IND	13
ABZ	INV	2
ABZ	IOM	1
ABZ	IPH	1
ABZ	IST	10
ABZ	JAN	1
ABZ	JAX	8
ABZ	JER	1
ABZ	JFK	156
ABZ	JNB	5
ABZ	JOI	1
ABZ	KHI	3
ABZ	KIX	15
ABZ	KOI	1
ABZ	KRR	1
ABZ	KUL	23
ABZ	KWA	1
ABZ	LAN	1
ABZ	LAS	6
ABZ	LAX	74
ABZ	LBA	19
ABZ	LED	1
ABZ	LFT	3
ABZ	LGW	346
ABZ	LIT	2
ABZ	LJU	1
ABZ	LOS	1
ABZ	LPL	5
ABZ	LRD	1
ABZ	LUX	6
ABZ	MAD	1
ABZ	MAF	4
ABZ	MAN	9
ABZ	MCT	2
ABZ	MDE	2
ABZ	MDT	4
ABZ	MDW	60
ABZ	MEL	13
ABZ	MEM	9
ABZ	MEX	6
ABZ	MHG	1
ABZ	MIA	16
ABZ	MKC	12
ABZ	MKE	17
ABZ	MLA	2
ABZ	MLI	3
ABZ	MNL	6
ABZ	MSN	3
ABZ	MSP	34
ABZ	MSY	14
ABZ	MTY	2
ABZ	MUC	2
ABZ	NAS	1
ABZ	NBO	4
ABZ	NCE	1
ABZ	NCL	6
ABZ	NGO	7
ABZ	NOJ	1
ABZ	NRT	49
ABZ	NTL	1
ABZ	NWI	4
ABZ	OKA	2
ABZ	OKC	5
ABZ	OMA	9
ABZ	ORL	9
ABZ	OSL	2
ABZ	OTP	4
ABZ	PAD	1
ABZ	PDX	13
ABZ	PEG	1
ABZ	PEK	1
ABZ	PEN	2
ABZ	PER	5
ABZ	PHL	41
ABZ	PHX	10
ABZ	PIT	22
ABZ	PLU	1
ABZ	PNA	1
ABZ	PNQ	1
ABZ	POA	1
ABZ	POS	2
ABZ	POZ	1
ABZ	PTY	1
ABZ	PUS	1
ABZ	PWM	2
ABZ	QOX	1
ABZ	RAJ	2
ABZ	RAP	1
ABZ	RDU	9
ABZ	RIC	11
ABZ	RNO	2
ABZ	ROB	1
ABZ	ROC	5
ABZ	RTM	2
ABZ	SAN	19
ABZ	SAT	12
ABZ	SAV	1
ABZ	SCL	11
ABZ	SDF	8
ABZ	SDU	6
ABZ	SEA	12
ABZ	SFO	104
ABZ	SGC	1
ABZ	SGF	2
ABZ	SHA	2
ABZ	SHV	1
ABZ	SIN	35
ABZ	SJK	1
ABZ	SJU	2
ABZ	SLC	4
ABZ	SMF	1
ABZ	SOU	8
ABZ	STL	17
ABZ	STR	1
ABZ	SVG	5
ABZ	SVO	11
ABZ	SWS	2
ABZ	SYD	14
ABZ	SYR	3
ABZ	SZX	1
ABZ	TAE	1
ABZ	TAM	1
ABZ	TGZ	1
ABZ	TKS	1
ABZ	TLH	1
ABZ	TLL	1
ABZ	TLV	13
ABZ	TPA	7
ABZ	TPE	9
ABZ	TSE	1
ABZ	TUL	4
ABZ	TUS	2
ABZ	TYS	4
ABZ	UUS	3
ABZ	VIE	1
ABZ	VOG	1
ABZ	WAW	2
ABZ	WLG	1
ABZ	WUH	1
ABZ	XNA	2
ABZ	YEG	2
ABZ	YUL	2
ABZ	YVR	3
ABZ	YYC	5
ABZ	YYT	1
ABZ	ZRH	14
ACC	LGW	1
ACC	MRS	1
ACH	AAR	1
ACH	AGB	5
ACH	AMS	6
ACH	ANR	1
ACH	BHX	3
ACH	BLQ	1
ACH	BOM	1
ACH	BRN	3
ACH	BRQ	1
ACH	BSL	1
ACH	BUD	3
ACH	BZO	7
ACH	CAN	1
ACH	CDG	4
ACH	CGN	1
ACH	CLE	1
ACH	CPH	4
ACH	CPT	1
ACH	DFW	1
ACH	DRS	1
ACH	DUB	2
ACH	DUS	2
ACH	ERF	1
ACH	FDH	1
ACH	FRA	3
ACH	GOA	1
ACH	GRZ	6
ACH	GSO	1
ACH	GVA	2
ACH	HAJ	2
ACH	HAM	2
ACH	HEL	1
ACH	HHN	1
ACH	HKG	3
ACH	IAD	1
ACH	INN	4
ACH	JFK	2
ACH	KEL	2
ACH	KLU	1
ACH	KUL	1
ACH	LBA	2
ACH	LGW	22
ACH	LME	1
ACH	LUG	1
ACH	MAD	3
ACH	MRU	1
ACH	MUC	1
ACH	NCL	1
ACH	NRT	1
ACH	OTP	1
ACH	PAD	1
ACH	PEK	1
ACH	PHL	2
ACH	PRG	5
ACH	QND	1
ACH	SHA	2
ACH	SIN	3
ACH	STR	2
ACH	SVO	2
ACH	SXB	1
ACH	SZG	1
ACH	SZX	1
ACH	TXL	1
ACH	VIE	10
ACH	VNO	1
ACH	WAW	1
ACH	ZAG	2
ACH	ZRH	26
ADA	ANK	1
ADA	ANR	1
ADA	IST	6
ADB	ANK	1
ADB	BTZ	1
ADB	IEV	1
ADB	IST	2
ADB	SVO	1
ADL	ACC	2
ADL	ADD	1
ADL	AKL	11
ADL	AMS	1
ADL	ASM	1
ADL	BCN	2
ADL	BDA	1
ADL	BGI	1
ADL	BHX	2
ADL	BNE	4
ADL	BRE	7
ADL	CNX	1
ADL	CPT	1
ADL	DTW	1
ADL	EIN	6
ADL	FNA	1
ADL	FRA	2
ADL	GBE	1
ADL	GDL	1
ADL	GVA	2
ADL	HBA	1
ADL	HKG	6
ADL	JFK	1
ADL	KUL	1
ADL	LAX	1
ADL	LGW	5
ADL	LIM	1
ADL	MAD	1
ADL	MDZ	3
ADL	MEL	11
ADL	MEX	1
ADL	MIA	1
ADL	MRU	1
ADL	ORK	1
ADL	PDX	1
ADL	PER	7
ADL	PLU	1
ADL	POM	4
ADL	ROB	2
ADL	SAN	2
ADL	SCL	1
ADL	SDU	1
ADL	SIN	5
ADL	SLC	2
ADL	SLM	1
ADL	SVO	4
ADL	SXB	1
ADL	SYD	6
ADL	TLN	1
ADL	VTE	1
ADL	WLG	2
ADL	WRO	1
ADL	YYZ	3
ADR	CJS	1
ADR	GSP	1
ADR	JAX	1
ADR	JFK	1
ADR	LAX	1
ADR	LGW	1
ADR	MAO	1
ADR	PEN	1
ADR	PRG	1
ADR	PWM	1
ADR	RDU	1
ADR	SGE	1
ADR	SIN	2
ADR	TLV	1
ADR	TSN	1
ADR	WAW	1
AER	AAQ	1
AER	KRR	2
AER	SVO	8
AEY	KEF	1
AGA	PGF	1
AGB	ACH	3
AGB	AMS	1
AGB	ANR	1
AGB	ATH	1
AGB	AUH	1
AGB	BCN	8
AGB	BHX	3
AGB	BIO	1
AGB	BKK	1
AGB	BLL	1
AGB	BLQ	1
AGB	BRE	13
AGB	BRN	5
AGB	BRQ	1
AGB	BRU	1
AGB	BUD	3
AGB	BWE	8
AGB	CCF	1
AGB	CDG	7
AGB	CGN	23
AGB	CPH	1
AGB	CRA	1
AGB	CSX	1
AGB	CWL	1
AGB	DEL	1
AGB	DEN	1
AGB	DRS	16
AGB	DTM	9
AGB	DTW	3
AGB	DUS	16
AGB	ELP	1
AGB	EME	1
AGB	ENS	6
AGB	ERF	8
AGB	ESS	24
AGB	EZE	1
AGB	FDH	4
AGB	FLR	1
AGB	FMO	4
AGB	FNT	1
AGB	FRA	36
AGB	GDN	2
AGB	GNE	1
AGB	GOT	2
AGB	GRU	6
AGB	GRZ	4
AGB	GSO	1
AGB	GSP	1
AGB	GVA	3
AGB	HAG	1
AGB	HAJ	14
AGB	HAM	24
AGB	HHN	3
AGB	HOQ	1
AGB	IAH	1
AGB	ICN	3
AGB	IND	1
AGB	IST	3
AGB	IXU	1
AGB	JFK	1
AGB	JOI	1
AGB	KEL	6
AGB	KIX	1
AGB	KLU	1
AGB	KRP	1
AGB	KSF	5
AGB	KUF	3
AGB	LAX	1
AGB	LBA	1
AGB	LBC	3
AGB	LEJ	7
AGB	LGG	2
AGB	LGW	1
AGB	LIL	1
AGB	LIS	1
AGB	LJU	1
AGB	LME	1
AGB	LNZ	7
AGB	LPA	1
AGB	LPI	1
AGB	LUG	2
AGB	LUX	4
AGB	LYS	1
AGB	MAD	3
AGB	MAN	2
AGB	MEX	1
AGB	MGL	3
AGB	MHG	21
AGB	MMX	1
AGB	MNL	1
AGB	MRS	1
AGB	MUC	47
AGB	MXP	3
AGB	NGB	1
AGB	NRT	5
AGB	NUE	16
AGB	ORE	1
AGB	OSL	1
AGB	OSR	2
AGB	PAD	7
AGB	PEK	1
AGB	PLZ	1
AGB	PNQ	2
AGB	PRG	9
AGB	QFB	2
AGB	QKA	7
AGB	QOX	7
AGB	RLG	8
AGB	ROV	1
AGB	RTM	2
AGB	SBZ	1
AGB	SCN	8
AGB	SDU	1
AGB	SGE	4
AGB	SGN	1
AGB	SHA	4
AGB	SIN	1
AGB	SIR	1
AGB	SJJ	1
AGB	SKE	1
AGB	STR	30
AGB	SVO	10
AGB	SXB	2
AGB	SYD	1
AGB	SZW	1
AGB	TLC	2
AGB	TPE	2
AGB	TRN	4
AGB	TRS	1
AGB	TXL	40
AGB	UTC	1
AGB	VAF	1
AGB	VIE	7
AGB	WAW	2
AGB	WRO	3
AGB	YYZ	3
AGB	ZCC	2
AGB	ZNQ	4
AGB	ZRH	18
AGF	BOD	1
AGF	CBG	2
AGF	CDG	2
AGF	CWB	1
AGF	EGC	1
AGF	FDF	11
AGF	LDE	1
AGF	LIL	1
AGF	MKE	1
AGF	PTP	1
AGF	TLS	2
AGP	BJZ	1
AGP	BRU	1
AGP	EAS	2
AGP	GRX	2
AGP	LEI	1
AGP	LGW	2
AGP	LPA	1
AGP	MAD	5
AGP	MJV	1
AGP	ODB	1
AGP	RJL	1
AGP	SCQ	1
AGP	TFS	1
AGP	VIT	1
AGP	XRY	3
AGT	ASU	1
AHO	FCO	5
AHO	FLR	1
AHO	MXP	2
AHO	PEG	1
AHO	VCE	1
AJA	AVN	1
AJA	BIA	7
AJA	CDG	21
AJA	MPL	1
AJA	ORE	1
AKL	AMS	2
AKL	ARN	2
AKL	BDA	8
AKL	BHX	2
AKL	BIO	1
AKL	BKK	2
AKL	BOM	2
AKL	BRU	1
AKL	BUF	1
AKL	BWI	1
AKL	CBR	1
AKL	CCS	1
AKL	CDG	5
AKL	CHC	18
AKL	CHS	1
AKL	CMB	2
AKL	CPH	2
AKL	CQF	1
AKL	CVG	2
AKL	DFW	1
AKL	DMM	2
AKL	DUB	1
AKL	DUD	2
AKL	EMA	3
AKL	ESS	1
AKL	FRA	2
AKL	GCM	1
AKL	GEG	1
AKL	GRR	2
AKL	GRU	4
AKL	GSO	1
AKL	GSP	1
AKL	HAG	3
AKL	HAM	3
AKL	HIR	1
AKL	HKG	11
AKL	HLZ	6
AKL	IAD	1
AKL	ILG	3
AKL	IND	1
AKL	JFK	3
AKL	JNB	1
AKL	KIN	1
AKL	KIX	1
AKL	KUL	3
AKL	KWJ	1
AKL	LAX	9
AKL	LBA	4
AKL	LGG	2
AKL	LGW	28
AKL	LIM	1
AKL	LJU	1
AKL	MAD	1
AKL	MAN	4
AKL	MDW	4
AKL	MEL	1
AKL	MEX	4
AKL	MIA	1
AKL	MKE	1
AKL	MMX	2
AKL	MPL	1
AKL	MRU	3
AKL	MXP	3
AKL	NBO	2
AKL	NCL	5
AKL	NRT	5
AKL	OMA	1
AKL	OSL	1
AKL	OTP	1
AKL	PER	3
AKL	PMR	3
AKL	POM	1
AKL	RTM	5
AKL	SDF	1
AKL	SHA	3
AKL	SIN	10
AKL	STR	1
AKL	SYD	15
AKL	SZW	1
AKL	TLH	1
AKL	TOV	1
AKL	UIO	1
AKL	VLI	1
AKL	VLN	1
AKL	WAW	2
AKL	WLG	62
AKL	YUL	1
AKL	YYZ	2
AKL	ZNQ	2
AKL	ZQN	1
ALA	ANK	1
ALA	CDG	1
ALA	CIT	1
ALA	DYU	1
ALA	FRU	2
ALA	IEV	1
ALA	KGF	2
ALA	LGW	2
ALA	LUX	1
ALA	MSQ	1
ALA	PWQ	3
ALA	REN	1
ALA	RTM	7
ALA	SVO	16
ALA	TBS	1
ALA	TSE	1
ALA	URA	2
ALC	BCN	3
ALC	CWB	1
ALC	GUA	1
ALC	HAG	3
ALC	LPA	1
ALC	MAD	5
ALC	MEX	1
ALC	MJV	3
ALC	MXP	2
ALC	SCL	1
ALC	SCQ	1
ALC	SVQ	4
ALC	TLN	1
ALC	VCE	1
ALC	VLC	9
ALG	AUH	1
ALG	BCN	1
ALG	CAI	1
ALG	CDG	2
ALG	DMM	1
ALG	HAG	1
ALG	HME	2
ALG	JED	1
ALG	KWI	1
ALG	LGW	1
ALG	MAD	2
ALG	MXP	1
ALG	OGX	1
ALG	RUH	2
ALL	GOA	1
ALL	MXP	1
AMA	BOS	1
AMA	CDG	1
AMA	FAT	1
AMA	TUL	1
AMD	AMS	3
AMD	BDQ	4
AMD	BLR	8
AMD	BOM	30
AMD	BRN	2
AMD	BSL	2
AMD	CAS	1
AMD	CCU	5
AMD	CMF	1
AMD	COK	2
AMD	DEL	12
AMD	EPL	1
AMD	FNT	1
AMD	GOI	1
AMD	HSS	1
AMD	HYD	18
AMD	JAI	2
AMD	JFK	2
AMD	KTU	1
AMD	LGW	5
AMD	LIL	1
AMD	LKO	1
AMD	LUH	1
AMD	LYS	3
AMD	MAA	2
AMD	MAN	1
AMD	MDW	1
AMD	MPM	1
AMD	MRU	3
AMD	NRT	1
AMD	PAT	1
AMD	PNQ	4
AMD	QBQ	1
AMD	RAJ	1
AMD	RIC	1
AMD	SIN	2
AMD	STV	1
AMD	SXV	1
AMD	TXL	1
AMD	UDR	1
AMD	VAF	1
AMD	ZRH	2
AMM	ALG	1
AMM	ASM	1
AMM	BAH	2
AMM	BEY	3
AMM	BGW	1
AMM	DAM	1
AMM	DOH	1
AMM	LGW	2
AMM	MPM	1
AMM	RUH	1
AMS	AAL	3
AMS	AAR	7
AMS	ABC	1
AMS	ABQ	1
AMS	ABV	3
AMS	ABY	3
AMS	ABZ	8
AMS	ACC	4
AMS	ACH	4
AMS	ADB	12
AMS	ADD	5
AMS	AGB	12
AMS	AGF	1
AMS	AGP	1
AMS	AKL	10
AMS	ALA	6
AMS	ALG	2
AMS	ALV	1
AMS	AMM	1
AMS	ANC	1
AMS	ANE	2
AMS	ANK	3
AMS	ANR	78
AMS	AOI	2
AMS	AQP	3
AMS	ARH	1
AMS	ARN	125
AMS	ASF	2
AMS	ASU	2
AMS	ATH	84
AMS	ATL	49
AMS	ATW	2
AMS	AUH	3
AMS	AVN	4
AMS	AXA	2
AMS	BAH	5
AMS	BAK	1
AMS	BCN	120
AMS	BDA	72
AMS	BES	2
AMS	BEY	5
AMS	BFS	5
AMS	BGI	3
AMS	BGO	2
AMS	BGW	2
AMS	BHM	7
AMS	BHX	77
AMS	BIO	11
AMS	BIS	1
AMS	BJM	1
AMS	BJV	1
AMS	BKK	41
AMS	BLA	1
AMS	BLK	1
AMS	BLL	10
AMS	BLQ	13
AMS	BLR	10
AMS	BNA	7
AMS	BNE	5
AMS	BNU	1
AMS	BNX	1
AMS	BOD	7
AMS	BOG	27
AMS	BOH	14
AMS	BOI	3
AMS	BOJ	1
AMS	BOM	23
AMS	BOS	88
AMS	BOU	1
AMS	BQS	1
AMS	BRE	16
AMS	BRN	16
AMS	BRQ	34
AMS	BRS	16
AMS	BRU	193
AMS	BSH	14
AMS	BSL	19
AMS	BST	4
AMS	BSV	2
AMS	BTS	51
AMS	BTU	1
AMS	BTV	2
AMS	BUD	159
AMS	BUF	7
AMS	BWE	2
AMS	BWI	14
AMS	BZE	1
AMS	BZG	9
AMS	BZV	1
AMS	CAE	2
AMS	CAI	27
AMS	CAN	9
AMS	CAS	8
AMS	CBG	18
AMS	CBR	2
AMS	CCF	3
AMS	CCP	2
AMS	CCS	16
AMS	CCU	3
AMS	CDG	412
AMS	CEE	1
AMS	CEK	3
AMS	CFE	1
AMS	CFR	1
AMS	CGH	1
AMS	CGK	39
AMS	CGN	73
AMS	CHA	2
AMS	CHS	1
AMS	CJJ	1
AMS	CJS	1
AMS	CKG	5
AMS	CLE	20
AMS	CLJ	6
AMS	CLO	2
AMS	CLT	16
AMS	CMB	5
AMS	CMF	3
AMS	CMH	9
AMS	CND	4
AMS	CNG	2
AMS	COR	1
AMS	COS	1
AMS	CPH	99
AMS	CPT	3
AMS	CQF	2
AMS	CRA	4
AMS	CRL	4
AMS	CSX	1
AMS	CTA	1
AMS	CTS	1
AMS	CTU	1
AMS	CUF	1
AMS	CUN	3
AMS	CUU	1
AMS	CVG	19
AMS	CWB	3
AMS	CWL	28
AMS	CZM	1
AMS	DAR	2
AMS	DAY	2
AMS	DEB	1
AMS	DEL	3
AMS	DEN	27
AMS	DFW	51
AMS	DGO	3
AMS	DHN	1
AMS	DLA	2
AMS	DMM	1
AMS	DNK	4
AMS	DOH	10
AMS	DOK	3
AMS	DRS	10
AMS	DSM	7
AMS	DTM	2
AMS	DTW	20
AMS	DUB	209
AMS	DUR	2
AMS	DUS	97
AMS	DXB	10
AMS	EBJ	4
AMS	EBU	4
AMS	ECN	38
AMS	EDI	17
AMS	EIN	151
AMS	ELM	1
AMS	ELP	1
AMS	EMA	8
AMS	EME	3
AMS	ENS	125
AMS	EPK	21
AMS	ERF	11
AMS	ESS	23
AMS	ETZ	13
AMS	EXT	2
AMS	EZE	69
AMS	FCO	56
AMS	FDF	1
AMS	FDH	6
AMS	FIH	1
AMS	FLR	29
AMS	FMO	9
AMS	FMY	2
AMS	FNA	2
AMS	FNC	6
AMS	FNT	2
AMS	FOC	2
AMS	FOR	1
AMS	FRA	77
AMS	FSD	2
AMS	FUK	2
AMS	FWA	3
AMS	GBE	2
AMS	GCI	8
AMS	GCM	70
AMS	GDL	3
AMS	GDN	16
AMS	GEG	3
AMS	GLA	7
AMS	GLO	2
AMS	GNB	6
AMS	GNE	15
AMS	GOA	4
AMS	GOJ	4
AMS	GOT	13
AMS	GRQ	46
AMS	GRR	6
AMS	GRU	85
AMS	GRZ	3
AMS	GSO	9
AMS	GSP	3
AMS	GUA	16
AMS	GUM	2
AMS	GVA	51
AMS	GWY	2
AMS	GYE	1
AMS	HAG	261
AMS	HAJ	5
AMS	HAM	104
AMS	HBA	1
AMS	HEL	61
AMS	HER	1
AMS	HFD	15
AMS	HGH	2
AMS	HIR	1
AMS	HKG	134
AMS	HNL	3
AMS	HOQ	1
AMS	HPR	4
AMS	HRB	6
AMS	HRE	1
AMS	HRK	1
AMS	HSV	1
AMS	HYD	5
AMS	HYN	1
AMS	IAD	53
AMS	IAH	70
AMS	IAR	1
AMS	IAS	2
AMS	ICN	51
AMS	IEV	42
AMS	ILG	63
AMS	IND	8
AMS	IOM	12
AMS	IPH	1
AMS	ISB	1
AMS	IST	59
AMS	JAN	1
AMS	JAX	7
AMS	JED	1
AMS	JER	12
AMS	JFK	225
AMS	JKG	1
AMS	JNB	34
AMS	JOE	3
AMS	KEF	2
AMS	KEL	2
AMS	KGD	3
AMS	KGL	4
AMS	KHI	4
AMS	KHU	1
AMS	KIN	3
AMS	KIV	3
AMS	KIX	16
AMS	KJA	1
AMS	KJK	9
AMS	KLA	1
AMS	KLU	4
AMS	KLV	1
AMS	KMG	3
AMS	KMS	1
AMS	KOW	1
AMS	KRK	43
AMS	KRP	4
AMS	KRR	8
AMS	KRS	1
AMS	KSC	3
AMS	KSF	5
AMS	KTW	41
AMS	KUF	3
AMS	KUL	84
AMS	KUN	2
AMS	KVA	1
AMS	KWA	4
AMS	KWI	6
AMS	KYA	4
AMS	KZN	3
AMS	LAD	5
AMS	LAN	2
AMS	LAS	7
AMS	LAX	76
AMS	LBA	26
AMS	LBC	6
AMS	LBN	6
AMS	LBV	1
AMS	LCA	2
AMS	LCG	1
AMS	LCJ	6
AMS	LDB	1
AMS	LDE	3
AMS	LED	29
AMS	LEH	2
AMS	LEJ	8
AMS	LFT	3
AMS	LGG	17
AMS	LGW	786
AMS	LIG	1
AMS	LIL	3
AMS	LIM	26
AMS	LIS	61
AMS	LIT	1
AMS	LJU	22
AMS	LME	3
AMS	LNZ	14
AMS	LOS	14
AMS	LPA	4
AMS	LPI	1
AMS	LPK	2
AMS	LPL	14
AMS	LPX	1
AMS	LRH	2
AMS	LUG	15
AMS	LUX	185
AMS	LXA	1
AMS	LYS	20
AMS	MAA	1
AMS	MAD	332
AMS	MAF	3
AMS	MAN	33
AMS	MAO	3
AMS	MBX	1
AMS	MCT	2
AMS	MCU	1
AMS	MDE	1
AMS	MDT	6
AMS	MDW	75
AMS	MEL	15
AMS	MEM	11
AMS	MEX	87
AMS	MFM	5
AMS	MGA	3
AMS	MGL	3
AMS	MHG	32
AMS	MIA	32
AMS	MKC	11
AMS	MKE	24
AMS	MKL	1
AMS	MLA	7
AMS	MLI	3
AMS	MLM	2
AMS	MM2	1
AMS	MMX	9
AMS	MNL	17
AMS	MOB	2
AMS	MPL	3
AMS	MPM	2
AMS	MRS	10
AMS	MRU	15
AMS	MSN	1
AMS	MSP	32
AMS	MSQ	3
AMS	MST	36
AMS	MSY	6
AMS	MTY	9
AMS	MUC	116
AMS	MVD	7
AMS	MXL	1
AMS	MXP	274
AMS	NAP	3
AMS	NAS	8
AMS	NAV	1
AMS	NBO	6
AMS	NCE	3
AMS	NCL	6
AMS	NCY	1
AMS	NER	1
AMS	NGB	4
AMS	NGO	6
AMS	NOU	1
AMS	NRT	131
AMS	NTE	2
AMS	NUE	16
AMS	NUX	1
AMS	NWI	12
AMS	ODE	6
AMS	ODS	3
AMS	OKC	4
AMS	OLA	1
AMS	OMA	9
AMS	OPO	10
AMS	ORE	1
AMS	ORK	23
AMS	ORL	10
AMS	OSL	66
AMS	OST	5
AMS	OTP	269
AMS	OUA	2
AMS	OUL	2
AMS	OXF	1
AMS	PAD	8
AMS	PAP	1
AMS	PBM	1
AMS	PDV	2
AMS	PDX	18
AMS	PEE	1
AMS	PEK	22
AMS	PEN	1
AMS	PER	7
AMS	PEZ	1
AMS	PHL	47
AMS	PHX	12
AMS	PIS	2
AMS	PIT	19
AMS	PLU	4
AMS	PMF	5
AMS	PNA	7
AMS	PNH	1
AMS	PNQ	3
AMS	PNR	3
AMS	POA	2
AMS	POM	6
AMS	POS	2
AMS	POZ	43
AMS	PPY	1
AMS	PRG	287
AMS	PSA	5
AMS	PSS	1
AMS	PTP	1
